0.404153059338429	0.157253973622000	0.398049402972237	0.276973468719432	0.407691613253000	0.239756796530407	0.156285178236262	0.262260010970824	0.490196078431765	0.132346241458328	0.143543271409201	0.0946782178218000	0.139997847842279	0.102685081925087	0.336491000647837	0.118562046318694	0.0602777777778000	0.249100208373000	0.197627164345441	0.0485469093321000	0.311091854419296	0.220395738203554	0.315173604450154	0.190662606931287	0.562697983466174	0.145540452698000	0.190894568690000	0.442611683849000	0.446801773274558	0.114124367982435
0.375808737445015	0.202908353061000	0.381369063895706	0.246642646577874	0.495350726731000	0.416776392224331	0.107129455910162	0.170597915523551	0.538918597742353	0.370387243736048	0.0667874943363280	0.0856391442716000	0.0673625309372555	0.0482113751395465	0.118861245450379	0.160617582671298	0.0428787878788000	0.122939950748000	0.139461874771025	0.0528654146456000	0.284662045060375	0.257838660578567	0.292090287102604	0.161410758300625	0.463802827783026	0.242852014631000	0.150958466454000	0.250274914089000	0.512349588346382	0.174798082605791
0.155462443773959	0.0923233006425000	0.150852246832350	0.0854241729447233	0.449309379796000	0.176361242351093	0.0693245778611705	0.113878222709937	0.448603683897647	0.391799544419370	0.150249207068645	0.136271216407000	0.123964274184658	0.0545227269941816	0.393528443934207	0.115873564542832	0.0501262626263000	0.269179768896000	0.206679378286845	0.0716250017274000	0.0996533795493932	0.110806697107966	0.0941236651960003	0.0470131941424425	0.473074248628394	0.0849026399278000	0.0708226837061000	0.213986254296000	0.279924002533741	0.147875763346055
0.372727832892204	0.294555292526000	0.353841946951825	0.249132001310407	0.335831001174000	0.0707923476106203	0.0600844277673850	0.160340098738521	0.241830065360000	0.154441913439662	0.0656094245582566	0.437986209335000	0.0444420531583666	0.0450863368423014	0.131575011218007	0.0254157545032099	0.0339141414141000	0.220496306119000	0.330713969299974	0.0304782831005000	0.232668977469356	0.328462709284356	0.217724918472508	0.130745251558703	0.199644595534668	0.0183368745816000	0.0386022364217000	0.172268041237000	0.133312222925758	0.0425503972684188
0.0748659806519280	0.241122759554000	0.0721903199344275	0.0382574516869177	0.301254852397000	0.155100302067583	0.0372420262663918	0.0324574876577677	0.421271538918824	0.300227790432674	0.0405980969641477	0.131829031117000	0.0362638545141605	0.00859691907988994	0.361719100563075	0.136421246687265	0.0401010101010000	0.112085622277000	0.312031740528541	0.0582894573193000	0.0448006932409589	0.302587519025331	0.0438007545239380	0.0206611570247897	0.452213551727193	0.105179924518000	0.0549520766773000	0.0881099656357000	0.487333755540549	0.123973996979460
0.312342103642264	0.166384849510000	0.312186673958947	0.200327546674764	0.455628780356000	0.277050577027193	0.154596622889163	0.150795392210825	0.365418894830588	0.195444191344217	0.137834164023586	0.0815947666195000	0.117400193694181	0.0800745107170554	0.188213591264927	0.115393478511346	0.0586363636364000	0.107217275999000	0.0913118006201947	0.0527617705181000	0.252599653380160	0.264231354642064	0.252381865848749	0.144048136871133	0.604419377269746	0.182699304363000	0.243610223642000	0.225017182131000	0.373970867637770	0.182546457416543
0.401072154784316	0.425769360839000	0.393036186310115	0.273501473959517	0.314976979327000	0.223065602974298	0.111421200749996	0.185628085573532	0.445038621509412	0.121412300683635	0.110829179882319	0.219413012730000	0.105240503604688	0.0820965943208656	0.136710375429945	0.111072704228611	0.0529040404040000	0.224284902444000	0.132335663796721	0.0366623827094000	0.312824956672939	0.602739726027507	0.310697614936622	0.186167899086616	0.347910067217677	0.139525181671000	0.182268370607000	0.440549828179000	0.413236225458100	0.0916672138682777
0.294472857230491	0.402096719648000	0.281925075199004	0.186308548967977	0.304595106978000	0.117264348230213	0.0388602251407033	0.0611629182665877	0.258467023172941	0.160136674260039	0.267059356593942	0.187809405941000	0.202087592811538	0.132771234941662	0.206611158198515	0.0720705150363659	0.0294949494949000	0.141030498200000	0.279674890699862	0.0302018987604000	0.218804159445084	0.417047184170773	0.208261397787342	0.120088444251193	0.288418450127637	0.0571062665541000	0.0441134185304000	0.127663230241000	0.274540848638876	0.0684220894346183
0.410314868445353	0.224213730132000	0.395770668124859	0.280576482149562	0.218651259366000	0.159592595461499	0.0435506566604335	0.0945145364783765	0.174093879976471	0.174943052391940	0.0685999093792451	0.124469589816000	0.0744646508123849	0.0474760720105899	0.137807249339309	0.0913891769404956	0.0272474747475000	0.150710361811000	0.0714739700698694	0.0572184680016000	0.292027729636531	0.340030441400344	0.292026344395341	0.170907641002902	0.291508923742369	0.127009537115000	0.0838658146965000	0.295051546392000	0.246991766941720	0.164423140061697
0.305564113623736	0.288468041934000	0.290948865190296	0.192662954471070	0.270650898258000	0.108938114785846	0.0462476547842859	0.0739989029073236	0.480095068330588	0.210706150341098	0.104938830992462	0.0602678571429000	0.0821048100719385	0.0653684481428457	0.274068903625094	0.0588393440104462	0.0331060606061000	0.151543853002000	0.200708769091159	0.0601205035723000	0.224003466204795	0.283409436833698	0.212673444593611	0.123966942148738	0.334002935950210	0.0599295631167000	0.0735063897764000	0.216357388316000	0.386003799873162	0.123908332785826
